objid,type
1237651538707939754,GALAXY
1237679253600142433,GALAXY
1237679079129612356,GALAXY
1237661812270039128,GALAXY
1237680284920840462,GALAXY
1237661086420173204,GALAXY
1237665102218330755,GALAXY
1237668610660171890,GALAXY
1237661970657640546,GALAXY
1237678598089737139,GALAXY
1237658205054960200,GALAXY
1237654390027125985,GALAXY
1237665328776610096,GALAXY
1237661388674367544,GALAXY
1237665330394825334,GALAXY
1237655123929006705,GALAXY
1237651752385904769,GALAXY
1237666246300271572,GALAXY
1237662661610308698,GALAXY
1237670965925838970,GALAXY
1237654400774832486,GALAXY
1237663783118176701,GALAXY
1237657873258381531,GALAXY
1237667293732602911,GALAXY
1237678617950159481,GALAXY
1237663543681876203,GALAXY
1237661357537886281,GALAXY
1237662302970315088,GALAXY
1237678661437883290,GALAXY
1237657858213740629,GALAXY
1237668271367061912,GALAXY
1237657608035172427,GALAXY
1237667911674691922,GALAXY
1237678540628558490,GALAXY
1237680192048530203,GALAXY
1237662473696968929,GALAXY
1237664852027704277,GALAXY
1237678597550179117,GALAXY
1237659119326462833,GALAXY
1237661125073961466,GALAXY
1237680272575955878,GALAXY
1237658205590389480,GALAXY
1237664338254430382,GALAXY
1237667736126161867,GALAXY
1237657877003306124,GALAXY
1237661463837868313,GALAXY
1237680276870070901,GALAXY
1237670957328695426,GALAXY
1237660634928120370,GALAXY
1237665023829213941,GALAXY
1237679254132228688,GALAXY
1237657069549125756,GALAXY
1237679455462293609,GALAXY
1237680075542758199,GALAXY
1237664852580630694,GALAXY
1237680285996286119,GALAXY
1237679168768508302,GALAXY
1237664880493527221,GALAXY
1237659120400597037,GALAXY
1237663530260103482,GALAXY
1237649920573571420,GALAXY
1237658205055878086,GALAXY
1237678602368385999,GALAXY
1237658300601532945,GALAXY
1237654653635330346,GALAXY
1237678601853141763,GALAXY
1237650370481226370,GALAXY
1237665355624088067,GALAXY
1237678789739151568,GALAXY
1237669762257716319,GALAXY
1237679580548956905,GALAXY
1237667323246281204,GALAXY
1237651250416845088,GALAXY
1237667735036494041,GALAXY
1237651251512017936,GALAXY
1237665440989774133,GALAXY
1237669697303806411,GALAXY
1237680483026601014,GALAXY
1237668297681273289,GALAXY
1237679319093412282,GALAXY
1237654399167627269,GALAXY
1237665331459981566,GALAXY
1237664337718673868,GALAXY
1237661972262027794,GALAXY
1237664878340342381,GALAXY
1237662225665491598,GALAXY
1237680245201109451,GALAXY
1237665127463256431,GALAXY
1237653665797898313,GALAXY
1237668270840873799,GALAXY
1237657606963004296,GALAXY
1237660669821256067,GALAXY
1237661086960845580,GALAXY
1237679433983852836,GALAXY
1237678596486267691,GALAXY
1237661949190799474,GALAXY
1237678905718538824,GALAXY
1237662303516558359,GALAXY
1237664820360708770,GALAXY
1237661383850721482,GALAXY
1237661871883682957,GALAXY
1237667781211914347,GALAXY
1237657596224864798,GALAXY
1237667323251589457,GALAXY
1237657628436857186,GALAXY
1237667293196321615,GALAXY
1237660613437489209,GALAXY
1237666183487750704,GALAXY
1237679478004188246,GALAXY
1237680123327283571,GALAXY
1237661137424744549,GALAXY
1237662302967431278,GALAXY
1237657769635349020,GALAXY
1237668271901573509,GALAXY
1237678439162970394,GALAXY
1237657776071574393,GALAXY
1237678881007731612,GALAXY
1237651735773905064,GALAXY
1237664093976921064,GALAXY
1237679436133106190,GALAXY
1237662225143628182,GALAXY
1237680505584485244,GALAXY
1237654030863171879,GALAXY
1237657190367691144,GALAXY
1237659149385466560,GALAXY
1237678879421693960,GALAXY
1237680297809543644,GALAXY
1237655498678010498,GALAXY
1237662195599671401,GALAXY
1237663479258350205,GALAXY
1237657628429714628,GALAXY
1237661950792827420,GALAXY
1237656496725557805,GALAXY
1237678881548731036,GALAXY
1237661388143985431,GALAXY
1237662238005199609,GALAXY
1237671940333961471,GALAXY
1237653650763415751,GALAXY
1237655464840528412,GALAXY
1237667323797438642,GALAXY
1237663783676675336,GALAXY
1237661416063762527,GALAXY
1237678890668589692,GALAXY
1237651066277593564,GALAXY
1237662307807592819,GALAXY
1237663784744518138,GALAXY
1237679318014165720,GALAXY
1237651539258049045,GALAXY
1237665329316430151,GALAXY
1237667781755928994,GALAXY
1237669772452889338,GALAXY
1237663783122108726,GALAXY
1237674459877868283,GALAXY
1237673706652697624,GALAXY
1237660342860841292,GALAXY
1237655744022839568,GALAXY
1237657628453962068,GALAXY
1237664819824165758,GALAXY
1237667322718978664,GALAXY
1237664668957672684,GALAXY
1237668367999107529,GALAXY
1237661959369654523,GALAXY
1237664667889631637,GALAXY
1237657858214133867,GALAXY
1237679005555754081,GALAXY
1237678776853660258,GALAXY
1237679439886745757,GALAXY
1237664289401143775,GALAXY
1237670964856881265,GALAXY
1237664338254889565,GALAXY
1237667966958437132,GALAXY
1237666340797415674,GALAXY
1237679322325124204,GALAXY
1237667915416797266,GALAXY
1237661124539319142,GALAXY
1237667486455300630,GALAXY
1237655472899817478,GALAXY
1237661055818793331,GALAXY
1237651067355201638,GALAXY
1237664668968157694,GALAXY
1237666339189490047,GALAXY
1237674650999718782,GALAXY
1237678880488030677,GALAXY
1237667212673745756,GALAXY
1237658200733712704,GALAXY
1237657770711646313,GALAXY
1237662224078995972,GALAXY
1237655743483609461,GALAXY
1237664853103149242,GALAXY
1237654398619222188,GALAXY
1237662695968867606,GALAXY
1237662199887691993,GALAXY
1237667109034000448,GALAXY
1237654652033040599,GALAXY
1237663782588383313,GALAXY
1237679503776350525,GALAXY
1237667736663359841,GALAXY
1237655743478694016,GALAXY
1237661949178216946,GALAXY
1237679504323903766,GALAXY
1237654605317210844,GALAXY
1237651752382169754,GALAXY
1237655472893133913,GALAXY
1237679167157240556,GALAXY
1237663916264129394,GALAXY
1237658424095932991,GALAXY
1237659133280715392,GALAXY
1237657627920302492,GALAXY
1237678598072633047,GALAXY
1237667292109930818,GALAXY
1237663542610494413,GALAXY
1237659133281764157,GALAXY
1237660637072196022,GALAXY
1237664878336213578,GALAXY
1237679323399061799,GALAXY
1237657633264108124,GALAXY
1237655128764121854,GALAXY
1237667211039933706,GALAXY
1237655369825714298,GALAXY
1237667966959681755,GALAXY
1237651753464037549,GALAXY
1237665128527560966,GALAXY
1237668271915271343,GALAXY
1237668288546930934,GALAXY
1237658493883187267,GALAXY
1237665428101529773,GALAXY
1237652615666925642,GALAXY
1237661957221253354,GALAXY
1237663785278964063,GALAXY
1237657071159083772,GALAXY
1237678438089950074,GALAXY
1237652946916016661,GALAXY
1237674655827296778,GALAXY
1237650370481356987,GALAXY
1237679323919090475,GALAXY
1237680332717228540,GALAXY
1237658916924358658,GALAXY
1237668298202415308,GALAXY
1237661465453920540,GALAXY
1237661974401647152,GALAXY
1237660635999764693,GALAXY
1237662224597582202,GALAXY
1237662636370494546,GALAXY
1237662474762650546,GALAXY
1237661971189792973,GALAXY
1237661360768287596,GALAXY
1237662335714460449,GALAXY
1237655348892074611,GALAXY
1237654390562292939,GALAXY
1237660764835152536,GALAXY
1237661356461196167,GALAXY
1237673706654335990,GALAXY
1237667486454711303,GALAXY
1237667211583226436,GALAXY
1237659148847677601,GALAXY
1237665356693438698,GALAXY
1237678880467911842,GALAXY
1237678881033158788,GALAXY
1237661387605868945,GALAXY
1237656242777292905,GALAXY
1237670595479601419,GALAXY
1237661950794662011,GALAXY
1237679435598331984,GALAXY
1237665016846811569,GALAXY
1237678860082479300,GALAXY
1237655744016810920,GALAXY
1237665567149982037,GALAXY
1237657595143389993,GALAXY
1237665017922060869,GALAXY
1237662306199471051,GALAXY
1237666406847677095,GALAXY
1237680100241442073,GALAXY
1237667429567234457,GALAXY
1237678889596289412,GALAXY
1237667783914357192,GALAXY
1237664870820938297,GALAXY
1237669699450634968,GALAXY
1237665329326391455,GALAXY
1237654391642653781,GALAXY
1237655108909858930,GALAXY
1237663784218394895,GALAXY
1237665129084223544,GALAXY
1237678880487899360,GALAXY
1237661384389231195,GALAXY
1237654879662899717,GALAXY
1237665442073084296,GALAXY
1237664871354204502,GALAXY
1237657776610018432,GALAXY
1237678881008256300,GALAXY
1237671124306034892,GALAXY
1237662307263906036,GALAXY
1237680297817014674,GALAXY
1237655370363240709,GALAXY
1237667254001795716,GALAXY
1237674649391006251,GALAXY
1237654879124325125,GALAXY
1237654400761659928,GALAXY
1237662302439080421,GALAXY
1237661872944710691,GALAXY
1237674290220368889,GALAXY
1237663479796072774,GALAXY
1237657606966608573,GALAXY
1237663783132332663,GALAXY
1237655370899390700,GALAXY
1237662525771284805,GALAXY
1237658802035884785,GALAXY
1237661965817938069,GALAXY
1237666432579076479,GALAXY
1237667550350082182,GALAXY
1237660343927440415,GALAXY
1237669763862955341,GALAXY
1237665127469744269,GALAXY
1237656242242191935,GALAXY
1237678809065128250,GALAXY
1237680075542692102,GALAXY
1237678617406341311,GALAXY
1237667107963470090,GALAXY
1237665127469417009,GALAXY
1237678906248331626,GALAXY
1237663542064644829,GALAXY
1237655107825959324,GALAXY
1237664834853404965,GALAXY
1237656537515032827,GALAXY
1237668367464333959,GALAXY
1237679254673753038,GALAXY
1237668299280416789,GALAXY
1237678620111078050,GALAXY
1237665548355043568,GALAXY
1237678858472784485,GALAXY
1237657629529276652,GALAXY
1237658203447034280,GALAXY
1237661068182814987,GALAXY
1237663782601032851,GALAXY
1237665226238591713,GALAXY
1237668332565627025,GALAXY
1237650369943830709,GALAXY
1237665330391416905,GALAXY
1237654604254675058,GALAXY
1237678879411667492,GALAXY
1237667143402193273,GALAXY
1237665532794503459,GALAXY
1237679255743692877,GALAXY
1237651736316151132,GALAXY
1237660614513066108,GALAXY
1237651252048560693,GALAXY
1237668288013795419,GALAXY
1237656538055442571,GALAXY
1237652943165980992,GALAXY
1237661817634422907,GALAXY
1237679542963536795,GALAXY
1237661965819183240,GALAXY
1237678859015553377,GALAXY
1237678597022352076,GALAXY
1237679996085601175,GALAXY
1237665330397119252,GALAXY
1237665442067645168,GALAXY
1237667430643859605,GALAXY
1237664131017801807,GALAXY
1237667911665451813,GALAXY
1237668294446285045,GALAXY
1237678905180488462,GALAXY
1237680306399281868,GALAXY
1237679340568052113,GALAXY
1237661066555556985,GALAXY
1237680298345759724,GALAXY
1237657190905151776,GALAXY
1237667782272811572,GALAXY
1237665583792390357,GALAXY
1237662305651916968,GALAXY
1237657191446020842,GALAXY
1237658608759603372,GALAXY
1237654880210257158,GALAXY
1237664870287737066,GALAXY
1237657353552265633,GALAXY
1237667733977170552,GALAXY
1237655551281136135,GALAXY
1237667211590303940,GALAXY
1237662337326711606,GALAXY
1237655369820865041,GALAXY
1237663234453341542,GALAXY
1237680301567508589,GALAXY
1237665351321846064,GALAXY
1237658299521892803,GALAXY
1237664844510724383,GALAXY
1237680071781646666,GALAXY
1237657589246002024,GALAXY
1237678617959530695,GALAXY
1237660962937438384,GALAXY
1237664819819642890,GALAXY
1237666276345970826,GALAXY
1237667444041777488,GALAXY
1237661125072716151,GALAXY
1237657402419708575,GALAXY
1237667255611556295,GALAXY
1237655370907124281,GALAXY
1237667293187867259,GALAXY
1237678879936414629,GALAXY
1237668270839431793,GALAXY
1237655465921085625,GALAXY
1237678660897079695,GALAXY
1237667735598727284,GALAXY
1237655464848655278,GALAXY
1237678906778715047,GALAXY
1237667292643393824,GALAXY
1237651190287237260,GALAXY
1237665570363867515,GALAXY
1237663237667094998,GALAXY
1237654606938505892,GALAXY
1237659131671741096,GALAXY
1237679167698305363,GALAXY
1237661149767532652,GALAXY
1237659132747251832,GALAXY
1237648722854674550,GALAXY
1237664878874460850,GALAXY
1237678888527134794,GALAXY
1237671265499676870,GALAXY
1237651190282846462,GALAXY
1237679255209902980,GALAXY
1237661950786470003,GALAXY
1237679322324795567,GALAXY
1237662306188657506,GALAXY
1237667734495625755,GALAXY
1237663238203703512,GALAXY
1237667736134550302,GALAXY
1237678617434063029,GALAXY
1237663444906344665,GALAXY
1237663782599328502,GALAXY
1237655107307307808,GALAXY
1237657595150009345,GALAXY
1237665129622667356,GALAXY
1237679478016246332,GALAXY
1237651271364444901,GALAXY
1237672766060757691,GALAXY
1237655369822372382,GALAXY
1237660584442265776,GALAXY
1237667211598626897,GALAXY
1237665129627845049,GALAXY
1237663543149331006,GALAXY
1237667210513154593,GALAXY
1237679476941849049,GALAXY
1237666091131405420,GALAXY
1237664291006382182,GALAXY
1237665440982761541,GALAXY
1237658613053653441,GALAXY
1237656568649220956,GALAXY
1237680122251444701,GALAXY
1237662663219872345,GALAXY
1237667736135270614,GALAXY
1237673706654794242,GALAXY
1237671124296532296,GALAXY
1237658200201363563,GALAXY
1237661361836458709,GALAXY
1237658611982729449,GALAXY
1237663542606496763,GALAXY
1237679339496473134,GALAXY
1237655129845727562,GALAXY
1237664874040459802,GALAXY
1237679503253766409,GALAXY
1237667442970067278,GALAXY
1237680504509498042,GALAXY
1237665126939820853,GALAXY
1237673703966836150,GALAXY
1237668494707655077,GALAXY
1237654640748462209,GALAXY
1237660583367803097,GALAXY
1237654605324681300,GALAXY
1237660413188702647,GALAXY
1237663787962990789,GALAXY
1237665330398888027,GALAXY
1237655464840069223,GALAXY
1237665129070002834,GALAXY
1237678620110291304,GALAXY
1237678824100594460,GALAXY
1237661360765600075,GALAXY
1237680071248052490,GALAXY
1237667914348823155,GALAXY
1237665531715190996,GALAXY
1237662224606429647,GALAXY
1237659897248153793,GALAXY
1237661974400467091,GALAXY
1237667550883872902,GALAXY
1237657612873237005,GALAXY
1237657775010546048,GALAXY
1237678601847309212,GALAXY
1237655108906713968,GALAXY
1237655498128163669,GALAXY
1237649918435197651,GALAXY
1237678905175114295,GALAXY
1237670359254434100,GALAXY
1237653613183435390,GALAXY
1237665429181235493,GALAXY
1237657628442100539,GALAXY
1237667733976318447,GALAXY
1237667917029310861,GALAXY
1237663547436761393,GALAXY
1237656495652012248,GALAXY
1237665180592636059,GALAXY
1237664105240854544,GALAXY
1237673807047426321,GALAXY
1237665102219968742,GALAXY
1237661874013274708,GALAXY
1237669701589270611,GALAXY
1237667429561991336,GALAXY
1237661971180814853,GALAXY
1237657857682374747,GALAXY
1237679504853565573,GALAXY
1237651538712920489,GALAXY
1237667430627803957,GALAXY
1237662196138246611,GALAXY
1237665127460110536,GALAXY
1237658311328858583,GALAXY
1237667736672141605,GALAXY
1237667446733734688,GALAXY
1237664871901823854,GALAXY
1237661850935362105,GALAXY
1237657595151254763,GALAXY
1237678542239629484,GALAXY
1237655129836486939,GALAXY
1237678854163464739,GALAXY
1237667293195928125,GALAXY
1237667537998184860,GALAXY
1237679456530137476,GALAXY
1237662194527765113,GALAXY
1237664879411790222,GALAXY
1237662305117471789,GALAXY
1237656567043523088,GALAXY
1237662224056320090,GALAXY
1237678879933269032,GALAXY
1237662662683657069,GALAXY
1237661871346811228,GALAXY
1237667211056513069,GALAXY
1237673311507120378,GALAXY
1237664668972352155,GALAXY
1237655464850293383,GALAXY
1237663787417666675,GALAXY
1237667912204288128,GALAXY
1237654387340673898,GALAXY
1237668271909437777,GALAXY
1237678619584889103,GALAXY
1237661211510309142,GALAXY
1237678906237452731,GALAXY
1237667448884363988,GALAXY
1237660669818044550,GALAXY
1237662663222165982,GALAXY
1237665096858206751,GALAXY
1237653650770034801,GALAXY
1237661966360051812,GALAXY
1237654605858537604,GALAXY
1237657613410697681,GALAXY
1237661152454377546,GALAXY
1237662528995917993,GALAXY
1237662640659104331,GALAXY
1237665442052833896,GALAXY
1237658613057978451,GALAXY
1237656567044441655,GALAXY
1237667113871409364,GALAXY
1237657775009038494,GALAXY
1237679168769098138,GALAXY
1237662635825955099,GALAXY
1237670964842529309,GALAXY
1237653613185794664,GALAXY
1237673310429773901,GALAXY
1237651496295662220,GALAXY
1237657067403477587,GALAXY
1237679433444885256,GALAXY
1237651495223492675,GALAXY
1237667915951309063,GALAXY
1237666309096670181,GALAXY
1237651538719933496,GALAXY
1237678617971196190,GALAXY
1237678668938871474,GALAXY
1237657773936804110,GALAXY
1237664295829241910,GALAXY
1237680075005887250,GALAXY
1237668289086619766,GALAXY
1237680508259009478,GALAXY
1237661874021663620,GALAXY
1237662695964672162,GALAXY
1237678622783832966,GALAXY
1237676441998852427,GALAXY
1237679433987916239,GALAXY
1237662701869729147,GALAXY
1237671956440416936,GALAXY
1237654599958069420,GALAXY
1237663204919018149,GALAXY
1237662662140756585,GALAXY
1237664668981067850,GALAXY
1237662302976475314,GALAXY
1237657856603324437,GALAXY
1237661967428288713,GALAXY
1237678661428904190,GALAXY
1237680302102348412,GALAXY
1237661070860943385,GALAXY
1237678601295167721,GALAXY
1237678894965064208,GALAXY
1237663784198406421,GALAXY
1237655465916170402,GALAXY
1237662663205323703,GALAXY
1237679323398341166,GALAXY
1237654953745514834,GALAXY
1237671126981148899,GALAXY
1237660962399715565,GALAXY
1237655128763270091,GALAXY
1237661068173639920,GALAXY
1237662664296432165,GALAXY
1237661433775326141,GALAXY
1237649920579797183,GALAXY
1237662664297153644,GALAXY
1237667911680327772,GALAXY
1237668348673917085,GALAXY
1237678855774667515,GALAXY
1237678598621430272,GALAXY
1237679476943814994,GALAXY
1237663782591595297,GALAXY
1237662236395831388,GALAXY
1237680297807053271,GALAXY
1237667782285459609,GALAXY
1237666300019278150,GALAXY
1237657595686093209,GALAXY
1237657627907916527,GALAXY
1237652599028056370,GALAXY
1237676673934033497,GALAXY
1237660615053279658,GALAXY
1237679323930100301,GALAXY
1237662195615072521,GALAXY
1237665126928614266,GALAXY
1237662199354097723,GALAXY
1237680331631756316,GALAXY
1237663529724150187,GALAXY
1237653650771870418,GALAXY
1237661817102598435,GALAXY
1237657611266687143,GALAXY
1237653587944080602,GALAXY
1237670956252988130,GALAXY
1237678854695551591,GALAXY
1237667537466884524,GALAXY
1237661871339733779,GALAXY
1237664852574470244,GALAXY
1237678789201363793,GALAXY
1237654879653790199,GALAXY
1237667915952881900,GALAXY
1237653651846201988,GALAXY
1237658203957690972,GALAXY
1237667733985951900,GALAXY
1237654383055405228,GALAXY
1237661358071021788,GALAXY
1237678776321638798,GALAXY
1237667736123342975,GALAXY
1237654954278519140,GALAXY
1237650371552084058,GALAXY
1237678919141032051,GALAXY
1237654604248056051,GALAXY
1237663463145669162,GALAXY
1237666245216830826,GALAXY
1237674459878589306,GALAXY
1237678879412847069,GALAXY
1237667210520757295,GALAXY
1237680100775232432,GALAXY
1237670956792217858,GALAXY
1237662237483663759,GALAXY
1237661967962342002,GALAXY
1237662193989976159,GALAXY
1237664871895925443,GALAXY
1237664835384509289,GALAXY
1237664093970497920,GALAXY
1237678619014987945,GALAXY
1237667106890187166,GALAXY
1237680483564323220,GALAXY
1237678661442732915,GALAXY
1237651495757742873,GALAXY
1237667292652176189,GALAXY
1237664094506582280,GALAXY
1237679079665893710,GALAXY
1237678597551227210,GALAXY
1237665367429481266,GALAXY
1237657190909674411,GALAXY
1237648721253893658,GALAXY
1237668297664889505,GALAXY
1237671763176915713,GALAXY
1237655692479365331,GALAXY
1237662306736341913,GALAXY
1237663307990631528,GALAXY
1237654871072113016,GALAXY
1237667211596923493,GALAXY
1237662264322819403,GALAXY
1237665330392007014,GALAXY
1237658424079679832,GALAXY
1237662263780901565,GALAXY
1237662301372023581,GALAXY
1237657591396040799,GALAXY
1237667252926284057,GALAXY
1237667916492767345,GALAXY
1237668332026528359,GALAXY
1237659330312208732,GALAXY
1237678887981941155,GALAXY
1237667212676038978,GALAXY
1237678663037419992,GALAXY
1237662225678664257,GALAXY
1237662225699963838,GALAXY
1237651539797541562,GALAXY
1237659131674230847,GALAXY
1237663278465941787,GALAXY
1237665569296418420,GALAXY
1237667429560222681,GALAXY
1237651754538959145,GALAXY
1237680272578118303,GALAXY
1237657590849733205,GALAXY
1237668272446177536,GALAXY
1237653664722387062,GALAXY
1237661967961293014,GALAXY
1237678879956140185,GALAXY
1237680273111778051,GALAXY
1237661872396828773,GALAXY
1237658491745468588,GALAXY
1237669767621181605,GALAXY
1237662226197709292,GALAXY
1237666090057728299,GALAXY
1237661357000360110,GALAXY
1237671262804770953,GALAXY
1237656242235311294,GALAXY
1237658611978797168,GALAXY
1237661068718965159,GALAXY
1237661433776046721,GALAXY
1237651752415724240,GALAXY
1237678807992304418,GALAXY
1237678439701545615,GALAXY
1237678598092686125,GALAXY
1237673705577382372,GALAXY
1237656536974164179,GALAXY
1237678596461888421,GALAXY
1237667294266130554,GALAXY
1237662500540383879,GALAXY
1237668348143535085,GALAXY
1237655347812434566,GALAXY
1237680529743020300,GALAXY
1237658199665606878,GALAXY
1237668337937612980,GALAXY
1237657606955664601,GALAXY
1237656567584719523,GALAXY
1237662225666539744,GALAXY
1237664870285508884,GALAXY
1237665329848844308,GALAXY
1237665331471319526,GALAXY
1237651495758070518,GALAXY
1237668290160034127,GALAXY
1237661950275158229,GALAXY
1237678880470139530,GALAXY
1237665128524546922,GALAXY
1237657630057955489,GALAXY
1237679478554231184,GALAXY
1237673704504558246,GALAXY
1237660765915710053,GALAXY
1237657401342755273,GALAXY
1237667551417074049,GALAXY
1237667549267624133,GALAXY
1237654605866270927,GALAXY
1237679341639958956,GALAXY
1237650794603348030,GALAXY
1237671958053126300,GALAXY
1237651190817424104,GALAXY
1237652900744659092,GALAXY
1237651538725176164,GALAXY
1237678859000152785,GALAXY
1237653651839648408,GALAXY
1237662533824021035,GALAXY
1237656495115862495,GALAXY
1237665582185775816,GALAXY
1237678439697940503,GALAXY
1237667323789967647,GALAXY
1237662641731076384,GALAXY
1237657771784470771,GALAXY
1237661433784893952,GALAXY
1237671956984365288,GALAXY
1237662695960936855,GALAXY
1237667259358249057,GALAXY
1237678622776033995,GALAXY
1237678920208089894,GALAXY
1237678597004657218,GALAXY
1237674367529386230,GALAXY
1237666215146095377,GALAXY
1237663783666516355,GALAXY
1237661136883286510,GALAXY
1237671932820259484,GALAXY
1237665356156044147,GALAXY
1237664877801832767,GALAXY
1237667293186491567,GALAXY
1237661387609997778,GALAXY
1237661070332658077,GALAXY
1237673704505410395,GALAXY
1237661464909775861,GALAXY
1237679167697388221,GALAXY
1237667783381155872,GALAXY
1237668336859283689,GALAXY
1237667209975104293,GALAXY
1237680099166782520,GALAXY
1237667324322644599,GALAXY
1237650805880979723,GALAXY
1237664104705163456,GALAXY
1237667324320744274,GALAXY
1237680303176876927,GALAXY
1237661871336522432,GALAXY
1237659326015603200,GALAXY
1237667143394919355,GALAXY
1237679254137339962,GALAXY
1237674600000062263,GALAXY
1237680284926411414,GALAXY
1237679169839497636,GALAXY
1237678789737709963,GALAXY
1237664668420735525,GALAXY
1237651252584186139,GALAXY
1237655369815884627,GALAXY
1237648720678551797,GALAXY
1237670964843840163,GALAXY
1237665443125133413,GALAXY
1237667292655977187,GALAXY
1237666300019933386,GALAXY
1237665227306303663,GALAXY
1237679323384971662,GALAXY
1237665126924222851,GALAXY
1237665330389516344,GALAXY
1237680100236656954,GALAXY
1237650371011674633,GALAXY
1237659330318631914,GALAXY
1237678858466558176,GALAXY
1237658491729019335,GALAXY
1237665128529855175,GALAXY
1237665566073488439,GALAXY
1237678602388373879,GALAXY
1237662264313774221,GALAXY
1237661872403251755,GALAXY
1237662224612655271,GALAXY
1237667108501128097,GALAXY
1237654605864829188,GALAXY
1237668625700749791,GALAXY
1237667781769495107,GALAXY
1237655373036323496,GALAXY
1237679479076619142,GALAXY
1237667293733388950,GALAXY
1237667259357528662,GALAXY
1237668354036139322,GALAXY
1237667730736087276,GALAXY
1237661972255605325,GALAXY
1237664834860941490,GALAXY
1237662264318755100,GALAXY
1237665128528413409,GALAXY
1237678888527265848,GALAXY
1237668672937329195,GALAXY
1237667252925956688,GALAXY
1237665428646200020,GALAXY
1237668297682584074,GALAXY
1237669772452954263,GALAXY
1237679503239545189,GALAXY
1237661069784646096,GALAXY
1237680504508777301,GALAXY
1237678881032569451,GALAXY
1237671260122251938,GALAXY
1237658192147645481,GALAXY
1237667442438504968,GALAXY
1237662224614228181,GALAXY
1237665129612771884,GALAXY
1237667211048715119,GALAXY
1237667912735195211,GALAXY
1237666340797612342,GALAXY
1237658801497112821,GALAXY
1237670964855833178,GALAXY
1237661417139667597,GALAXY
1237661416602075162,GALAXY
1237661967426388060,GALAXY
1237663531333648801,GALAXY
1237671262812045593,GALAXY
1237680529208443609,GALAXY
1237662269148300541,GALAXY
1237668311092823136,GALAXY
1237652901842714680,GALAXY
1237655473431642446,GALAXY
1237671941409538833,GALAXY
1237663456704857529,GALAXY
1237679034014630582,GALAXY
1237670963781632778,GALAXY
1237661850946961508,GALAXY
1237667781774082940,GALAXY
1237679996088222288,GALAXY
1237661362373263527,GALAXY
1237663233380319849,GALAXY
1237661948638789652,GALAXY
1237671260130771757,GALAXY
1237664668982313851,GALAXY
1237678881010549466,GALAXY
1237653652378091616,GALAXY
1237658612521369822,GALAXY
1237665023827902844,GALAXY
1237661872393618189,GALAXY
1237680240915054792,GALAXY
1237664337176166643,GALAXY
1237650370480374727,GALAXY
1237657607501709865,GALAXY
1237678887983514285,GALAXY
1237657633797637310,GALAXY
1237680097550926085,GALAXY
1237680246808970159,GALAXY
1237673705040707893,GALAXY
1237667143402127783,GALAXY
1237655693015385066,GALAXY
1237651538174410942,GALAXY
1237664820363854168,GALAXY
1237661387613013008,GALAXY
1237663784749565007,GALAXY
1237666275816309767,GALAXY
1237679540819854013,GALAXY
1237664289394131298,GALAXY
1237678618497843740,GALAXY
1237657771240390907,GALAXY
1237662225678926338,GALAXY
1237667142330089511,GALAXY
1237663783121518808,GALAXY
1237654608533848498,GALAXY
1237648720161604105,GALAXY
1237665226228826455,GALAXY
1237662474226761807,GALAXY
1237662225168467278,GALAXY
1237659162279477438,GALAXY
1237662238556554142,GALAXY
1237667912206844067,GALAXY
1237662301370582049,GALAXY
1237663915725357803,GALAXY
1237665567145918747,GALAXY
1237659118788346428,GALAXY
1237667782850773463,GALAXY
1237658800427237890,GALAXY
1237678778470891692,GALAXY
1237674604288475609,GALAXY
1237658491200274749,GALAXY
1237660343926195020,GALAXY
1237665329322918338,GALAXY
1237658205599170736,GALAXY
1237657775546041523,GALAXY
1237660635455422815,GALAXY
1237665547824661059,GALAXY
1237651203694527376,GALAXY
1237661386538615548,GALAXY
1237661068189040794,GALAXY
1237679503255666990,GALAXY
1237667323801370798,GALAXY
1237668590802567560,GALAXY
1237663307454874024,GALAXY
1237660634383909015,GALAXY
1237661874015895755,GALAXY
1237654599952040402,GALAXY
1237668294985253370,GALAXY
1237659324416655847,GALAXY
1237680075543151525,GALAXY
1237680531350225948,GALAXY
1237671124300857845,GALAXY
1237668585970598007,GALAXY
1237655368744894587,GALAXY
1237651754545054272,GALAXY
1237663784214922242,GALAXY
1237652942636581640,GALAXY
1237666308023648446,GALAXY
1237666214614008104,GALAXY
1237664289389740931,GALAXY
1237668293910593942,GALAXY
1237667323259715749,GALAXY
1237654600483668252,GALAXY
1237664290471608568,GALAXY
1237667212652512156,GALAXY
1237663783137640480,GALAXY
1237657401344131391,GALAXY
1237680507724825154,GALAXY
1237678776331272784,GALAXY
1237679454925030100,GALAXY
1237664853108654214,GALAXY
1237662305663648299,GALAXY
1237680477120430884,GALAXY
1237662700791398660,GALAXY
1237658203977351189,GALAXY
1237657858218000395,GALAXY
1237665565535895583,GALAXY
1237651736854659592,GALAXY
1237658298446382119,GALAXY
1237661070323417579,GALAXY
1237665025982005382,GALAXY
1237678439163233037,GALAXY
1237667143394394594,GALAXY
1237658607144534860,GALAXY
1237658492812525675,GALAXY
1237667782816760836,GALAXY
1237665330936808140,GALAXY
1237657770169533175,GALAXY
1237659131674034831,GALAXY
1237662474773267094,GALAXY
1237680313916064612,GALAXY
1237665532247146994,GALAXY
1237658423560634497,GALAXY
1237653440839024760,GALAXY
1237657630058873430,GALAXY
1237678598615335911,GALAXY
1237678618493649746,GALAXY
1237674473291907163,GALAXY
