domain_id,labels
4q6rA02,"15,15,0,17,9,3,8,9,8,3,19,15,15,10,2,0,4,18,13,3,5,14,0,15,5,16,17,19,15,5,3,11,5,19,17,3,0,16,8,13,7,7,8,16,0,14,4,9,8,15,3,9,3,11,7,8,5,7,4,17,4,5,11,12,13,9,15,17,7,0,9,5,15,14,2,4,2,7,19,14,9,15,11,9,10,16,0,8,5,18,11,9,11,13,9,13,4,12,12,15,7,6,4,1,7,16,9,9,6,0,14,8,14,17,0,7,13,4,9,8,2,7,14,3,15,17,16,13,7,10,8"
1v47A01,"10,17,3,16,9,12,0,9,3,7,5,3,2,3,14,9,2,9,3,11,9,0,16,5,0,4,4,12,17,8,5,4,10,16,14,3,3,0,9,15,17,0,6,3,10,14,9,12,16,5,3,17,18,16,7,12,7,9,9,13,4,14,3,8,12,14,17,5,12,5,11,16,17,0,9,9,6,5,5,3,14,17,0,9,9,6,17,0,3,0,19,3,9,2,9,3,0,9,0,14,0,17,4,5,16,2,15,3,16,6,12,5,17,0,14,9,19,5,8,5,12,19,0,9,0,5,14,17,3,17,9,8,12"
1vq8B01,"10,12,13,12,15,14,12,14,8,5,15,9,5,4,5,12,14,8,14,15,16,15,3,16,12,14,4,11,15,18,12,15,2,2,5,13,12,5,17,8,5,8,5,16,13,5,12,17,8,14,18,5,17,13,8,14,8,5,8,6,0,14,13,5,18,14,14,14,7,5,11,9,5,12,18,11,12,15,14,17,14,15,16,17,12,13,13,5,13"
3x3bA00,"10,16,13,3,9,5,11,0,11,4,3,11,4,7,5,0,16,3,5,4,15,3,7,0,19,13,4,16,15,6,7,9,16,9,5,19,0,17,10,9,0,5,9,9,19,4,7,9,16,7,8,11,17,2,8,8,4,13,10,15,11,7,9,15,0,17,17,10,17,15,0,4,9,9,9,19,0,13,0,13,11,18,16,15,15,4,16,4,11,3,3,17,5,14,19,4,9,2,12,15,5,2,9,4,11,11,5,19,14,19,9,11,18,9,7,2,17,12,10,9,9,4,13,7,9,4,17,17,15,9,16,16,15,8,4,15,15,17,14,11,13,4,18,4,15,5,0,10,10,7,7,16,5,19,7,5,13,4,19,3,17,15,11,9,16,0,4,9,17,18,5,0,7,15,15,0,4,4,4,6,7,9,18,17,10,8,8,17,7,11,3,5,8,3,5,7,15,12,0,5,13,8,7,9,15,11,7,18,7,9,4,9,7,15,18,16,9,19,12,5,0,19,9,10,12,19,9,16,5,17,2,5,4,9,19,15,3,2,5,17,10,0,14,13,9,17,19,16,7,0,2,17,15,15,8,17,7,19,5,17,9,9,5,11,9,0,7,16,9,15,8"
3l11A00,"5,15,10,0,9,12,8,2,0,7,12,15,9,15,3,1,13,1,5,7,1,10,3,7,9,17,3,12,17,16,9,12,1,11,6,16,9,1,8,12,1,4,13,15,16,17,3,8,0,15,9,1,1,12,4,1,14,14,14,17,15,15,18,16,14,19,6,16,14,14,11,15,9,17,11,17,3,9,18,16,7,7,13,8,6,19,12,14,3,1,8,9,14,0,15,5,13,3,15,3,3,17,0,2"
1b7yB01,"10,14,17,12,4,15,18,9,8,0,19,17,12,3,9,3,15,12,3,17,9,3,3,14,9,0,5,9,5,4,3,16,2,14,7,3,14,17,17,9,2,9,3,17,16,12,11,14,12,2,0,9,5,9,9,5,9,0,14,2,9,6,0,9,5,19,0,9,17,3"
1q08A00,"15,2,9,13,14,9,8,4,7,14,6,0,14,13,9,5,4,15,9,3,15,7,14,3,9,9,15,7,14,7,2,12,3,6,6,16,1,13,3,15,8,5,7,17,13,3,14,9,13,3,17,3,0,14,7,0,3,9,13,15,10,13,14,15,9,13,14,9,11,2,0,1,1,5,16,0,6,15,15,17,19,1,15,7,9,3,0,9,3,13,5,0,15,5"
2rrlA01,"17,0,15,0,12,17,9,15,0,12,9,5,15,6,3,18,13,13,16,4,15,13,13,17,10,9,4,16,14,13,5,13,13,15,0,13,9,14,9,6,12,3,3,9,5,13,17,6,7,15,9,8,9,2,2,11,13,0,13,9,13,10,17,15,12,6,15,6,17,14,0,0,9,3,0,0,9,12,10,9,14,16,13,9,0,3,15,5,7,13,9,5,13,15,15,7,15,15,3,15,4,0,5,13,13,13,15,15,15,13,13,13,15,15,14"
2wqlA00,"10,5,0,13,15,6,15,9,3,7,16,15,15,17,15,0,3,8,7,4,15,5,7,17,9,2,17,2,16,17,7,12,8,0,0,16,5,0,19,8,15,17,3,17,8,5,2,5,5,0,5,16,17,14,7,7,16,9,12,3,5,15,12,7,16,16,10,16,17,14,16,2,0,17,11,8,3,0,9,15,19,2,15,16,17,7,2,5,2,7,9,9,5,4,7,3,15,7,3,16,6,10,17,17,17,12,16,0,2,5,5,15,7,16,8,16,16,0,7,4,6,16,8,5,2,0,17,17,12,3,3,11,7,8,4,0,2,0,13,11,16,0,9,4,8,0,7,3,0,19,9,7"
3ia8A00,"12,12,8,10,11,12,17,17,3,12,9,15,18,10,9,5,16,18,9,15,2,12,12,5,0,5,16,19,12,16,9,13,12,4,13,19,9,3,3,17,6,7,15,6,17,5,13,12,10,9,11,4,15,4,11,15,4,6,12,2,16,14,8,12,10,6,14,3,1,5,4,7,14,9,8,12,2,16,11,8,17,0,4,17,15,0,13,11,16,5,17,17,3,17,3,3,5,3,17,11,5,13,3,9,1,7,0,15,6,15,7,0,14,7,15,4,0,8,3,12,6,17,3,13,7,16,14,8,4,14,9,11,15,3,5,8,9,3,13,16,17,15,10,0,16,16,16,13,12,10,16,13,6,9,6,17,16,19,8,8,17,16"
2hfnB02,"17,11,2,9,15,16,3,13,17,8,16,9,17,9,8,19,15,5,4,16,16,9,14,12,15,0,10,2,12,3,13,1,9,11,4,9,9,2,7,0,8,7,19"
6mfaA01,"3,17,16,2,17,8,17,16,7,10,18,16,12,12,3,15,0,17,16,5,19,14,17,2,17,7,12,17,11,9,12,5,3,6,5,13,14,9,12,7,15,14,11,16,4,0,3,17,16,5,9,15,12,5,17,16,19,19,4,8,17,4,0,17,15,6,5,14,3,15,8,12,9,16,0,13,13,16,16"
1kcfB00,"10,0,16,17,8,9,15,4,9,13,6,7,1,8,9,16,5,9,15,14,15,5,14,8,2,3,9,9,14,14,7,17,2,15,12,7,19,12,16,15,14,17,9,5,7,2,9,5,7,8,11,4,15,19,1,4,0,15,13,11,3,2,15,8,17,7,7,6,11,18,15,17,3,11,9,16,3,8,11,5,9,2,7,13,18,16,3,2,4,13,12,15,15,10,0,2,9,15,7,13,9,4,11,16,9,6,3,8,4,11,12,6,17,7,9,10,3,14,13,14,19,14,15,5,7,0,16,7,12,3,18,16,9,14,17,11,10,9,3,15,10,9,19,0,9,6,19,0,3,8,14,11,15,7,3,13,8,7,13,19,12,4,9,9,15,9,15,12,8,15,16,19,15,19,18,0,15,17,9,11,16,8,0,15,4,15,8,8,8,15,14,17,13,10,17,8,3,9,7,2,5,13,8,7,9,4,3,11,3,3,0,9,19,8,18,11,11,5,15,14,17,3,4,8,8,2,2,10"
7qs0A01,"3,12,0,6,7,15,9,2,12,13,16,15,6,12,8,9,9,9,15,3,2,6,13,14,0,13,4,15,19,8,18,13,11,15,12,2,11,12,13,14,4,2,14,0,16,1,17,9,0,6,16,5,7,16,5,5,14,6,16,18,17,17,15,7,2,9,0,6,5,5,15,1,16,17,5,17,17,15,3,2,17,13,14,8,5,3,9,14,9,14,12,3,3,5,17,18,0,17,14,9,0,18,5,4,17,15,0,9,5,15,4,12,16,14,9,16,9,8,3,13,12,14,13,17,14,17,15,9,2,19,3,17,5,18,17,16,4,16,11,0,17,16,14,3,12,7,19,16,4,16,0,15,4,16,14,8,17,7,12,4,4,5,9,18,5,14,5,15,15,4,15,9,15"
7k7jA02,"17,9,14,15,4,0,15,4,12,3,16,13,0,15,5,0,5,5,0,15,9,17,0,0,17,5,16,1,17,0,6,0,3,12,3,3,2,5,17,5,5,13,0,5,5,15,12,12,14,9,6,1,11,5,3,5,8,18,10,17,0,17"
4g54A01,"18,9,5,3,15,0,17,0,14,10,16,16,14,0,13,5,9,3,3,9,19,8,9,18,5,19,14,0,16,14,7,2,16,10,1,3,13,12,15,16,15,7,4,13,1,13,17,14,13,9,11,18,13,3,9,13,13,16,12,6,12,9,9,9,16,9,13,6,3,5,13,14,0,19,17,17,9,9,3,17,2,12,3,14,17,17,9,9,16,5,3,13,14,9,16,4,16,17,15,13,9,10,15,9,18,14,5,3,17,16,2,9,18,12,10,9,15,3,12,18,14,0,9,16,13"
1br2A02,"14,16,4,6,7,4,19,19,9,7,0,5,0,15,3,13,10,14,11,2,9,9,9,3,5,4,11,11,19,16,4,9,15,11,5,6,17,12,7,12,0,13,13,2,2,3,10,4,13,3,16,9,3,0,10,16"
1kvnA00,"10,8,3,15,17,17,18,16,17,11,9,2,15,8,8,15,14,0,3,5,14,14,7,12,14,14,4,0,17,12,11,17,8,9,6,3,9,17,3,0,15,8,3,9,5,9,8,4,14,0,3,3,8,8,19,12,8,15,18,18,3,3,5,5,14,17,17,17,3,8,14,5,16,8,16,8,9,10,7,3,9,0,14,8,7,0,3,7,14,3,13,8,14,3,13,8,8,2,8,8,8,8,8,8"
6i7dB01,"14,13,9,5,19,15,19,14,14,16,4,3,3,4,9,19,13,19,8,4,17,2,7,0,0,0,3,2,15,15,17,3,11,13,11,8,1,17,11,7,9,8,9,15,5,9,15,3,15,10,19,8,7,5,8,15,10,17,4"
1ug7A00,"5,15,15,5,15,15,5,10,15,3,17,16,14,15,9,9,13,14,18,5,0,15,9,14,14,5,0,2,4,2,15,18,5,13,9,17,3,0,7,2,3,19,13,7,9,0,14,6,9,13,8,3,0,13,0,13,6,11,11,15,3,4,16,3,3,13,8,8,16,7,5,8,7,0,16,1,9,3,9,14,15,0,0,9,13,15,16,13,15,13,3,3,4,8,9,3,2,9,8,8,9,3,12,7,9,8,11,7,9,16,19,11,8,3,4,12,4,2,17,13,12,7,15,5,12,15,15,5"
6mv2A02,"19,14,8,1,13,9,7,15,8,3,2,17,16,6,2,16,14,9,4,1,9,10,9,12,12,15,16,6,9,13,17,12,7,5,13,6,17,19,9,8,9,12,7,16,5,16,3,7,17,8,12,19,16,12,17,15,5,15,9,9,15,3,4,8,3,12,17,9,12,11,11,8,19,7,19,4,9,7,8,7,19,12,16,5,9,4,16,12,3,9,2,14,9,13,7,5,2,4,17,15,17,15,15,12,3"
4jbgA01,"6,3,10,14,0,0,0,4,15,16,12,5,9,3,11,9,8,9,17,3,0,3,16,12,14,12,5,12,5,3,17,9,7,14,17,8,19,0,5,17,11,12,9,2,19,11,17,17,0,5,0,17,8,0,15,12,10,12,6,7,12,5,15,3,4,0,5,17,17,3,3,0,5,12,5,17,16,5,17,15,14,5,2,12,17,17,17,19,11,14,9,19,1,5,6,1,14,13,1,9,16,5,18,16,13,10,1,3,17,16,5,5,5,7,7,5,7,17,16,13,5,5,19,0,3,19,0,17,17,12,0,8,11,0,17,0,16,14,0,2,9,8,3,0,0,16,9,5,5,14,14,0,2,4,11,16,17,17,14,9,9,3,0,5,14,7,8,0,4,9,6,11,17,19,12,9,0,2,17,14,8,0,9,3,3,9,14,15,12,3,14,17,5,8,17,9,7,0,12"
1lxnA00,"7,16,0,3,9,16,17,7,12,9,5,16,1,15,16,15,9,15,15,19,17,0,0,0,17,3,0,9,8,8,9,11,17,14,19,3,7,15,5,10,5,16,9,9,3,0,3,2,9,2,3,9,10,3,0,17,8,0,0,6,3,0,17,9,13,0,5,15,2,14,17,19,16,16,9,8,7,2,2,14,14,2,0,2,14,5,9,14,2,8,17,3,15,17,8,3,8,7"
1mabB03,"10,2,12,11,7,17,5,15,3,6,19,2,17,0,14,5,17,13,8,7,9,13,2,19,8,15,9,13,2,7,7,0,7,9,5,10,2,3,9,15,3,3,2,8,9,16,17,15,14,0,14,8,7,13,14,4,9,15,13,12,4,13,17,0,3,17,4,16,5,6,10,5,8,9,17,12,9,8,3,16,7,8,5,4,13,13,7,9,0,5,2,19,2,6,9,12,3,13,0,4,19,10,17,5,12,7,3,3,0,17,0,8,0,2,8,9,0,3"
4hlnA01,"11,2,13,12,9,0,8,17,16,14,15,7,17,4,17,16,5,3,0,0,12,19,0,8,15,5,5,9,5,2,17,1,5,15,9,12,7,0,9,0,0,14,5,6,14,17,10,17,17,10,12,14,19,9,11,5,16,15,2,8,11,19,0,8,0,9,19,16,5,8,6,7,8,7,12,1,4,5,5,15,6,3,17,16,4,4,6,3,19,14,2,11,17,2,18,17,4,17,2,6,12,15,19,6,14,12,5,15,9,19,5,2,11,4,5,0,4,5,2,11,13,4,14,19,16,9,9,1,19,0,0,1,3,0,12,9,7,9,3,9,5,5,19,7,19,5,13,15,1,10,4,17,17,11,2,18,6,0,15,9,17,12,17,9,9,0,0,8,19,14,12,19,5,17,19,14,2,15,14,15,16,9,17,7,6,11,9,0,6,13,5,17,3,12,0,15,16,19,12,2,9,5,9,12,12,3,18,19,5,0,9,3,18,17,4,12,3,18,0,14,14,6,0,9,2,8,5,3,0,17,11,4,9,8,5,0,17,17,16,0,2,14,7,17,16,17,15,13,5,19,15,18,3,17,16,16,0,3,5,5,13,5,9,11,3,9,9,15,15,14,8,15,17,9,11,5,7,17,11,5,7,2,6,16,18,2,6,0,0,3,13,19,3"
3gveA00,"15,11,0,3,15,0,0,12,13,17,6,9,15,7,9,0,16,16,2,7,6,0,11,10,10,2,19,2,19,19,15,2,8,3,16,0,2,4,5,9,0,14,16,0,13,9,7,13,8,6,14,3,13,11,12,11,16,9,9,17,2,11,5,2,9,7,13,5,11,12,9,5,3,19,0,17,8,19,13,8,2,2,7,7,15,5,16,8,16,6,12,7,7,15,17,10,11,0,9,8,19,2,0,5,16,9,5,11,6,3,4,11,19,5,9,2,4,9,2,5,16,7,8,5,0,2,4,12,7,17,11,0,11,17,8,16,16,15,5,3,11,14,19,16,12,19,17,7,11,3,8,16,9,7,2,3,11,5,11,3,13,8,17,8,17,5,19,7,5,4,17,12,12,13,7,10,16,18,2,8,8,11,9,3,5,13,17,13,17,13,2,7,17,3,15,0,11,3,16,7,12,8,10,8,0,3,5,0,2,17,7,7,0,9,0,6,16,5,7,3,8,13,0,13,15,15,5,0,3,11,0,17,4,2,9,0,16,8,16,8,5,7,2,0,7,7,15,5,6,13,6,5,9,4,12,15,0,3,19,0,5,17,0,13,4,11,17,3,8,5,16,7,11,5,7,12,17,17,10,12,15,15,18,5,8,19,9,5,17,7,2,9,8,9,3,8,0,2,5,15,18,8,17,0,2,15,8,5,15,7,3,15,7,0,5,11,17,16,15,14,11,3,16,17,16,11,16,7,13,13,16,6,13,11"
3pvzA02,"0,4,15,2,5,15,9,9,6,5,4,11,13,14,7,13,8,11,13,12,7,17,0,12,11,2,7,8,14,19,6,9,7,15,4,0,2,7,0,17,8,19,9,8,13,9,5,19,3,12,6,9,1,3,15,3,2,3,0,14,3,9,0,8,16,9,12,0,13,5,8,18,12,1,9,4,16,15,15"
4xi0F00,"10,0,10,5,2,8,0,8,9,19,14,11,7,15,13,14,1,9,14,14,5,15,12,3,3,0,9,14,19,9,8,3,18,0,14,6,3,8,11,2,12,3,12,9,19,13,10,5,7,0,9,0,11,9,5,2,19,13,14,0,17,16,17,4,2,8,17,9,8,9,14,12,11,6,4,10,0,15,19,14,8,5,0,17,9,9,8,7,8,13,19,8,9,0,9,12,17,9,3,0,17,17,0,0,0,12,0,2,0,14,0,19,19,9,9,5,9,0,19,2,5,2,3,13,9,3,8,5,7,3,0,10,13,8,0,17,2,9,2,12,3,3,7,8,19,6,13,6,9,5,4,10,11,17,14,8,2,2,6,8,16,0,0,3,6,4,16,8,17,10,3,9,3,14,15,13,2,15"
3lkbA02,"15,19,15,3,13,17,17,0,9,9,3,19,7,0,14,3,8,8,5,0,8,17,0,9,17,17,6,12,15,12,4,5,14,0,12,17,3,2,0,14,8,0,0,14,3,9,5,9,13,7,17,2,17,13,3,17,5,15,5,11,9,2,11,16,0,9,9,8,14,4,3,13,0,5,17,3,19,17,17,6,13,11,17,0,5,12,17,0,11,7,9,8,2,0,8,14,9,5,9,8,10,14,6,9,5,0,6,19,16,5,5,12,2,9,7,0,9,0,5,2,0,0,3,5,4,9,18,0,16,15,4,19,10,0,6,3,2,5,9,14,7,9,3,0,8,5,5,14,4,17,12,17,16,3,12,4,16,15,0,9,4,14,8,17,6,19,5"
2pw9A01,"10,15,9,15,8,9,2,7,12,9,15,7,10,13,8,15,17,17,7,14,12,5,5,14,13"
2hy5B00,"10,15,3,17,17,8,8,4,10,19,9,11,14,8,0,12,19,5,16,7,19,0,18,3,0,9,3,17,17,9,7,5,0,0,4,2,13,2,17,1,17,9,4,9,2,2,5,17,19,13,9,16,14,5,13,2,16,8,5,7,5,10,8,11,4,15,12,16,19,14,16,9,5,2,19,3,17,14,14,7,19,17,2,14,2,15,9,3,0,14,5,9,16,13,2,2,9,17,3,7,0,4,3,2,10,3,16,3,3,3,4,2,11,7,17,3,17,7,2,15,0,14,17,15,3,9,10,11,3,15,2,0"
1gu7A02,"15,17,11,12,9,16,0,19,9,10,9,16,6,19,17,8,9,16,12,5,8,2,18,4,7,13,11,5,5,16,15,0,17,5,8,19,0,15,13,7,5,8,9,9,11,4,11,15,7,15,17,7,14,2,14,12,11,9,2,3,17,17,0,15,9,8,3,9,5,0,16,13,17,7,16,3,2,13,11,11,15,14,3,4,5,12,16,7,8,3,18,7,8,13,15,5,5,3,0,8,9,0,9,11,1,17,5,5,8,15,15,16,5,7,0,14,8,9,11,11,11,5,9,10,9,16,19,5,5,10,15,4,13,12,17,16,7,12,16,15,9,19,7,4,8,11,4,16,15,0,5,4,18,17,16,3,9,9,8,11,11,8,3,9,8,16,15,16,9,11,13,7,7,0,18,19,3,3,5,8,9"
3mcaA03,"12,17,14,14,17,14,15,4,17,0,3,7,13,16,4,2,7,6,5,12,7,9,15,5,15,16,9,17,9,6,9,5,14,16,17,16,15,17,15,9,8,7,17,16,17,11,11,8,14,15,14,6,7,0,15,14,8,14,0,9,17,14,7,15,4,9,2,5,9,4,12,9,1,9,0,3,3,1,12,0,9,5,14,4,7,9,14,14,15,5,2,16,17,0,0,5,7,17,8,3,9,1"
8axjA01,"3,11,9,17,9,13,8,16,8,17,2,15,7,13,14,17,14,8,9,11,17,1,0,0,13,9,15,2,7,5,17,9,14,14,0,1,11,9,3,17,9,15,9,15,9,11,3,9,15,3,9,5,17,9,3,11,1,12,14,9,15,3,9,19,9,14,8,11,14,17,3,2,9,11,13,17,9,6,9,15,2,0,12,11,9,16,17,9,16,9,16,3,11,12,7,1,13,2,12,11,19,14,14,4,17,7,0,0,17,5,15,9,13,14,9,2,2,7,2,7,9,12,13,3,14,3,3,0,19,14,17,4,12,11,9,6,0"
7bqiA01,"5,12,9,5,15,10,0,15,16,11,0,3,15,13,9,13,14,7,7,14,2,9,13,2,0,17,16,3,9,15,8,3,4,13,3,0,5,3,12,7,16,2,2,15,16,15,9,6,8,4,15,19,8,9,3,19,9,9,13,4,2,13,8,3,8,0,16,9,9,5,11,8,8,2,19,18,2,19,4,1,0,1,9,0,8,17,8,5,0,11,2,5,7,14,4,17,8,15,7,15,3,9,14,16,15,9,5,8,5,14,0,4,7,14,19,15,9,17,6,13,14,9,0,2,16,9,13,13,1,4,10,11,16,8,17,16,15,2,18,19,19,0,14,15,12,4,9,13,12,8,9"
2g5dA01,"12,2,14,12,0,5,7,12,2,12,0,5,16,16,17,0,5,5,5,0,17,19,16,17,17,12,6,9,15,10,12,6,18,0,0,13,2,4,0,8,15,9,13,15,4,14,9,5,1,0,11,9,8,11,14,13,5,18,13,2,17,1,0,13,0,4,13,16,12,7,6,15,4,13,0,8,14,4,4,3,14,19,4,16,12,18,13,17,0,5,11,5,15,9,0,5,16,17,16,5,19,19,3,5,12,17,5,0,9,5,16,12,9,10,5,3,19,0,5,0,7,2,14,6,19,7,16,9,5,0,12,9,4,17,0,16,0,6,12,17,16,14,8,0,9,11,14,9,7,10,0,13,2,16,5,15,0,7,8,5,0,17,14,17,2,19,4,18,5,19,5,2,3,0,5,3,9,0,5,8,13,8,16,16,5,19,17,18,13,9,9,12,11,5,10,8,12,3,19,14,12"
2m6rA00,"10,0,3,7,5,7,4,17,5,16,10,19,5,11,15,9,9,17,0,3,3,0,3,0,7,9,16,0,13,5,6,8,0,16,17,4,3,2,12,3,9,15,2,18,9,12,19,13,2,8,19,17,9,17,17,16,15,16,16,5,13,5,2,9,12,2,15,7,17,12,9,4,13,5,7,8,2,15,9,5,4,13,12,11,9,14,19,5,17,7,0,9,5,2,15,15,19,17,11,4,1,11,5,5,8,13,4,2,0,9,9,13,3,13,15,0,13,14,17,5,3,10,9,9,7,2,0,15,3,11,12,3,12,3,16,3,15,11,12,18,17,3,6,18,5,16,9,9,15"
3itfA00,"15,16,13,15,6,10,4,2,5,7,15,9,16,3,6,13,14,13,13,10,14,2,9,10,13,13,0,14,6,3,13,12,12,17,11,17,15,3,9,3,16,10,6,14,9,17,16,0,3,11,4,2,3,11,0,17,14,0,13,0,3,8,10,0,11,3,13,7,0,14,13,17,3,10,0,8,17,14,11,13,10,19,14,9,9,16,12,3,13,13,0,17,9,11,3,8,6,13,13,14,10,3,13,9,14,2,17,16,13,18,13"
1t8rA01,"10,11,11,8,5,15,5,9,16,12,0,13,0,9,2,8,9,2,0,9,19,3,13,15,17,17,0,9,14,11,0,7,5,11,19,7,16,15,5,3,9,12,2,3,11,0,14,8,13,5,9,4,17,19,12,15,9,16,17,16,18,2,5,15,16,16,11,12,12,8,16,14,0,4,5,14,4,16,6,0,5,15,19,16,16,16,7,16,14,12,16,9,4,14,15,19,9,11,3,13,9,16,9,9,19,13,2,19,5,0,6,7,15,17,13,12,15,13,6,3,7,12,19,12,19,17,7,2,5,15,3,9,16,9,2,14,15,10,15,0,5,9,16,14,19,4,12,16,16,3,9"
2aqeA00,"5,15,11,15,5,14,14,15,0,12,12,9,11,9,16,5,9,12,5,16,3,8,9,11,3,8,3,8,3,9,1,13,17,17,14,9,17,12,5,0,19,9,3,19,8,15,0,9,9,11,3,1,6,8,13,5,5,9,14,9,0,13,0,14,0,9,7,8,7,2,17,11,8,16,14,8,7,19,2,4,9,7,14,3,5,19,7,16,8,0"
3fi7A02,"19,11,5,8,15,17,16,10,8,16,18,3,19,15,2,15,8,5,18,19,13,7,11,0,11,4,0"
3hl1B01,"12,12,17,18,16,9,12,14,9,19,13,6,4,13,5,0,7,2,9,3,9,18,16,7,12,19,19,9,16,17,9,19,15,7,8,2,12,16,16,17,12,19,14,9,7,13,0,0,17,19,13,3,10,9,6,0,13,9,17,15,11,7,0,11,0,19,5,19,15,12,16,9,15,0,12,3,19,17,5,16,0,17,12,6,7,2,4,2,9,2,16,12,11,12,16,15,7,4,16,12,19,15,0,3,9,5,12,9,2,9,16,14,17,11,16,10,1,9,7,3,19,12,3,18,14,16,13,14,3,12,2,9,0,2,2,17,16,2,19,5,15,7,5,3,4,19,2,0,9,14,17,5,10,3,13,9,14,5,6,17,14,5,11,13,8,13,10,2,3,4,5,12,4,19,13,11,15,12,12,9,16,17,16,3,15,5,2,0,5,4,9,13,0,9,16,9,17,2,7,7,17,2,13,5,3,5,13,16,13,12,17,3,16,7,12,16"
1xkwA02,"12,13,14,3,4,0,0,15,16,16,9,15,0,5,14,18,2,14,19,14,0,3,17,2,17,5,5,12,9,15,0,15,5,11,17,14,5,14,0,17,0,0,19,3,2,14,2,19,4,19,2,17,0,2,13,5,16,14,9,9,19,5,17,16,3,4,2,9,15,12,2,16,9,9,16,17,5,0,13,19,13,6,7,2,15,7,16,11,10,0,5,17,12,10,0,8,2,5,15,11,9,5,9,15,14,2,16,19,9,2,17,2,18,2,14,4,8,18,2,16,19,14,0,4,5,15,9,3,13,13,9,5,5,5,18,8,5,8,17,15,0,3,19,13,3,0,2,15,14,9,14,19,0,5,15,4,5,0,7,2,12,13,16,5,2,5,5,13,9,10,5,0,0,19,8,4,8,15,7,13,14,15,9,2,0,11,9,11,5,12,17,14,9,4,5,9,16,6,3,9,9,5,5,17,16,19,0,13,5,3,16,14,13,2,16,0,14,4,9,11,9,12,11,16,12,17,11,17,19,14,18,2,12,6,5,17,12,14,12,13,7,5,13,19,16,15,12,5,16,16,16,16,16,13,8,5,9,19,0,9,5,14,7,8,9,0,3,12,9,16,9,17,17,5,5,14,3,15,18,18,2,13,2,16,12,0,16,14,4,8,12,5,14,13,4,16,12,19,5,5,9,7,18,2,4,0,14,2,18,15,18,19,17,15,19,0,3,17,19,13,12,13,0,2,14,13,16,18,11,15,3,12,9,15,12,17,3,5,8,16,19,3,16,5,7,8,5,3,9,0,2,5,14,9,11,9,15,9,0,0,4,14,7,2,9,3,11,11,12,13,3,2,12,2,6,12,5,12,12,11,11,12,4,19,7,15,5,5,8,17,14,15,13,5,4,3,9,3,5,16,5,19,9,16,12,19,18,15,9,15,0,5,19,16,19,16,15,16,3,19,9,8,2,15,13,11,2,15,5,16,14,19,15,16,4,16,12,14,6,9,9,14,9,18,15,11,19,2,9,12,18,13,2,14,14,18,15,17,5,5,5,9,13,0,13,15,2,19,15,17,2,19,14,5,17,15,10,14,13,5,5,19,0,9,17,11,10,14,9,5,19,8,7,2,3,6,18,16,0,0,17,11,17,11,11,9,4,2,14,16,19,19,13,15,9,15,11,12,11,18,11,11,14,19,5,3,12,14"
3on7B00,"8,9,3,16,7,2,19,14,0,0,2,15,0,8,14,4,17,3,15,9,14,3,16,5,4,5,17,9,15,11,6,12,7,2,8,3,9,17,3,14,7,19,16,3,18,13,0,4,4,11,15,3,0,8,11,3,4,10,4,11,14,3,16,6,2,5,4,4,12,0,15,7,15,3,16,0,8,5,6,16,17,8,2,7,8,3,19,19,6,17,19,12,18,5,14,7,12,2,15,9,14,0,11,7,9,0,19,19,3,8,0,11,16,9,0,15,3,9,9,3,18,7,3,16,19,15,12,2,3,7,8,0,8,4,15,7,12,9,12,3,10,7,0,11,15,6,8,16,9,9,14,7,9,6,19,12,12,10,16,5,2,3,3,10,5,0,7,14,0,0,0,6,3,2,7,11,9,7,16,17,9,12,16,0,11,3,12,5,9,13,17,8,0,8,2,5,15,18,9,2,17,12,15,2,4,5,11,7,7,7,11,7,5,2,10,9,13,3,0,15,2,5,19,4,12,15,16,15,6,14,17,7,11,12,3,5,16,2,8,16,8,15,14,7,15,9,12,9,4,9,6,12,6,12,15,17,17,9,15,3,14,19,16,0,2,15,19,9,10,3,14,9,14,3,9,5,17,9"
4dczA00,"13,11,8,2,12,2,3,9,14,15,8,17,12,5,3,17,16,0,15,2,18,3,0,9,17,5,2,16,14,19,5,19,4,2,3,16,5,2,18,15,18,8,5,19,4,2,3,13,5,8,18,17,18,11,3"
