objid,ra,dec,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,type
1237659936436846692,2.94855530849156,33.9124878322085,21.25663,18.48853,17.24093,16.74365,16.48564,STAR
1237651274051485784,205.532799490872,67.1980181600457,-9999.0,17.95181,-9999.0,17.70851,17.71756,STAR
1237680473907331766,346.168719275302,30.9485616557195,21.68788,20.60107,-9999.0,20.39942,-9999.0,STAR
1237664668425715861,132.179066595362,26.7703361773554,17.62607,16.71996,16.40706,16.2557,-9999.0,STAR
1237648703510872080,200.560689269157,-0.796642708105342,20.39534,17.72397,16.68012,16.28425,16.03917,STAR
1237659163889369320,250.13194191882,35.0357919440809,21.29548,19.81213,19.23508,-9999.0,18.97113,STAR
1237657629518266525,147.436988702419,46.0732683394235,19.57322,-9999.0,17.89091,17.70795,17.58829,STAR
1237661416062255155,201.972395838461,55.2098070666588,24.63468,24.57452,-9999.0,20.10687,22.82691,STAR
1237658203431895131,165.060437856811,47.3315887037529,19.67282,19.54657,19.90117,-9999.0,20.46183,STAR
1237669698913566833,344.343632181539,7.81446555526091,-9999.0,-9999.0,16.75092,16.54808,16.43626,STAR
1237663531333845025,125.243564740354,54.9777719209335,17.74486,16.74431,16.38406,16.25457,16.18723,STAR
1237666302165516440,48.7339171773116,1.07165973359015,20.35741,18.0294,16.88889,16.46564,16.2278,STAR
1237679167153111180,10.4900700189173,16.2634165228457,19.00844,18.07685,17.76969,17.64938,17.54691,STAR
1237667429024858597,152.2090669592,22.5859963902159,25.62238,22.5269,20.97755,18.95348,17.79454,STAR
1237661211507621933,216.869425596673,45.3681458895633,18.56233,17.71211,17.45981,17.38127,17.41204,STAR
1237663529186885804,128.731101736786,54.9824143489171,22.03138,19.36524,17.92285,17.06115,16.59909,STAR
1237665532246950145,209.671405249044,25.581121583106,20.91041,20.0986,-9999.0,19.61763,19.73305,STAR
1237651822176633505,225.38252068523,3.41905705009757,23.05713,21.89775,20.28975,-9999.0,18.79432,STAR
1237652934568182399,313.189453445729,-6.48520019357937,19.50361,18.3593,17.92948,17.99513,17.67805,STAR
1237668758311272536,302.773068768662,-11.3467068595359,18.79002,17.59389,17.01023,16.76827,16.63205,STAR
1237662335717015856,236.778876928261,33.0971890014346,-9999.0,19.02728,17.5143,16.5507,15.99893,STAR
1237679541900345767,28.6833407501134,20.5266405955949,22.64563,22.13711,20.91009,19.75613,19.31324,STAR
1237678847720686299,327.72537183289,8.84489419614757,22.95156,21.07894,20.02713,19.06645,18.46986,STAR
1237670458043269383,42.2655463649191,31.5970490012675,20.76074,19.46351,19.1865,-9999.0,19.13351,STAR
1237648704056590395,220.765134878063,-0.369181873431536,16.58427,-9999.0,14.44123,14.26824,14.20088,STAR
1237666273664172412,18.9254312732136,23.1574531068941,-9999.0,-9999.0,-9999.0,20.3732,20.22198,STAR
1237666210339488815,313.377751413137,1.92860330052749,21.09935,18.41344,17.00303,16.36242,15.99479,STAR
1237671142013665561,170.975562446734,-8.06124223700423,21.2708,19.87386,19.29148,19.08095,18.98836,STAR
1237661064408531148,131.938532561155,7.1216974429429,21.46941,19.31299,18.21775,17.79803,17.54295,STAR
1237665226230333500,181.329469397837,32.0240306520345,18.72028,-9999.0,16.4831,16.2173,-9999.0,STAR
1237663478726328595,343.39241431167,-0.273294099166037,-9999.0,20.36802,18.85817,17.3353,-9999.0,STAR
1237670448369304330,124.879815706066,10.6110399717431,25.51055,22.37897,-9999.0,21.03113,20.62801,STAR
1237662499473981626,248.649686905129,29.5101322158556,22.96816,21.96903,20.00064,18.56075,17.77744,STAR
1237661874024480785,217.035237730372,41.3714492275979,24.63464,-9999.0,21.59596,-9999.0,22.8269,STAR
1237665101138821150,217.987964579293,29.3565686660421,-9999.0,16.19706,16.19962,16.24156,16.30212,STAR
1237670016193659469,33.5089245486872,6.81615006859023,-9999.0,21.11782,20.94131,21.04788,-9999.0,STAR
1237655465923969581,220.756446282214,58.5504345620127,23.41493,-9999.0,-9999.0,-9999.0,-9999.0,STAR
1237666215154811036,21.1740076528598,39.6568618590067,16.42228,15.18341,-9999.0,-9999.0,15.07152,STAR
1237668270833860835,223.849830006056,14.9440715064625,19.39791,18.28625,18.08517,18.03404,17.98013,STAR
1237669516367954738,359.635297876317,6.32468933584035,-9999.0,23.31709,21.93836,19.75324,19.01173,STAR
1237660559746924648,70.7434840639677,26.2634275644738,18.44404,16.60531,15.66068,15.20806,14.9442,STAR
1237667324321857700,162.235058430359,26.6328626514903,18.75917,-9999.0,17.40638,17.26216,17.22332,STAR
1237662195056705918,164.595785360877,40.9955357587332,20.66932,20.13899,20.04319,20.15784,-9999.0,STAR
1237671939273982649,290.023212179022,62.3176685351724,20.80184,19.20385,-9999.0,-9999.0,18.05676,STAR
1237678920754594356,30.5303443023607,12.2440076784471,25.50273,-9999.0,22.18298,20.62505,19.72688,STAR
1237649921113260266,15.2254614301048,15.7887752866371,-9999.0,21.76953,-9999.0,21.35648,21.39903,STAR
1237659132748956119,227.275740571689,47.0007814402786,24.75899,21.62847,21.23963,21.18592,20.85665,STAR
1237668296597635241,195.083463115956,18.6469635962309,19.87753,18.91357,18.82567,18.83714,18.8707,STAR
1237652943174107191,357.131851572796,14.8262947884436,23.67598,-9999.0,20.53639,19.55816,18.96077,STAR
1237651713723138735,244.842545340295,48.9044226499503,-9999.0,22.82069,-9999.0,20.53315,-9999.0,STAR
1237650371545465084,156.632837930284,-1.4580660731913,21.88554,21.08421,20.8415,20.67692,20.47696,STAR
1237663479797121241,336.646834980962,0.448691133516229,21.29453,19.57714,18.91587,-9999.0,18.45507,STAR
1237666184574468527,0.42836286168,35.2538676354185,21.22823,-9999.0,19.3285,19.10625,18.94686,STAR
1237661064409186576,133.527352129732,7.24768880771804,20.31798,18.72596,17.96628,17.68739,17.50323,STAR
1237655473975329077,260.040803744179,27.2603564264098,19.01247,17.48686,16.93357,16.72759,16.65287,STAR
1237665016850022466,166.889344030366,33.9339694434087,18.74903,17.77658,17.47957,17.39367,17.33875,STAR
1237674462557897173,129.783225804518,-1.94359456190368,19.58619,19.48083,19.26238,18.32086,17.61447,STAR
1237654654182621275,145.48736405086,54.5257710932098,19.75838,18.63933,18.24767,18.10577,18.08052,STAR
1237659120415277455,257.724464600049,23.7952886470793,24.34283,20.76622,20.27323,20.25139,20.08334,STAR
1237655108374233100,168.270781116871,58.9386964819765,-9999.0,-9999.0,16.86126,-9999.0,16.4231,STAR
1237674602140927045,209.509136813107,1.09010167009734,24.05387,23.83512,-9999.0,19.8263,18.29725,STAR
1237665097923363442,134.98514861266,24.1571363739173,23.1687,23.08246,21.39849,-9999.0,18.3889,STAR
1237664105779495141,151.964162491197,12.5323441906561,20.83925,18.29899,17.29935,16.92915,16.72917,STAR
1237667107961045780,121.224241450289,15.3282053839316,23.63981,21.53914,20.09922,-9999.0,18.78292,STAR
1237655109450989790,181.635650038641,60.8563036905011,21.87963,21.28126,21.21399,21.06873,21.11647,STAR
1237666244685005262,339.846972833956,22.5044061106748,20.95008,19.62711,19.07968,18.91037,18.87363,STAR
1237671260669870095,151.904656263559,14.3338254820392,18.53827,-9999.0,17.20635,-9999.0,17.06185,STAR
1237671124304461957,151.070142449876,14.7710091349,-9999.0,18.01142,17.4251,17.20497,17.11283,STAR
1237657627902279739,134.467141399725,38.2909993020432,24.88504,22.60715,21.03922,19.14412,-9999.0,STAR
1237663275775950987,350.13116355851,-1.20815747196374,-9999.0,16.97044,16.68976,16.57565,16.54804,STAR
1237665331472171077,209.796391883459,31.0439507420821,18.65559,17.71984,17.45127,17.35434,17.31834,STAR
1237662701871497847,258.777038277027,37.9115263258834,21.41224,20.21032,20.02977,19.91901,19.87461,STAR
1237661416599060658,201.763128914391,55.6103198990978,22.95117,19.9835,18.38014,17.17073,16.5033,STAR
1237672837985468584,354.633749462169,8.54728917000677,19.6523,18.62195,-9999.0,-9999.0,-9999.0,STAR
1237658613057716270,179.703253812181,49.9480179127657,-9999.0,15.66684,-9999.0,15.06807,15.00466,STAR
1237657630579098690,117.668896420615,28.1524849800824,-9999.0,22.86322,21.55458,20.26026,19.60352,STAR
1237659149923057883,224.782208214529,53.1064357222694,24.06789,21.77426,21.55894,21.4005,22.53203,STAR
1237656242230395422,323.852590161147,11.6610292032365,19.37745,-9999.0,16.99089,16.74497,-9999.0,STAR
1237657856079101954,202.079481062618,50.7370113492018,18.41667,17.25659,16.96563,16.89083,16.86507,STAR
1237678661959287471,356.334013009346,5.00462643750084,25.13716,-9999.0,21.47752,20.43678,19.67556,STAR
1237673704503771817,113.440431415669,40.226703644829,21.46215,20.68559,-9999.0,-9999.0,-9999.0,STAR
1237671124300660918,142.197871643212,13.1756406813085,19.19135,-9999.0,17.98106,-9999.0,-9999.0,STAR
1237651250438210549,237.649004798138,51.6136882099518,25.86444,24.39174,23.33005,-9999.0,19.171,STAR
1237662226208522311,165.720695570576,39.363647827357,19.17602,-9999.0,17.10698,16.87431,16.7859,STAR
1237680508262089013,356.516727011749,34.3132159194031,23.46475,21.16813,20.56715,-9999.0,20.16894,STAR
1237678832687645100,23.8989618962271,8.98346127947851,22.03212,-9999.0,20.90477,20.77056,-9999.0,STAR
1237680331636867344,351.436146187985,28.4828227918702,21.33735,19.65667,-9999.0,19.69121,-9999.0,STAR
1237660635984167090,128.18053201434,31.2581374930345,19.6964,18.24579,-9999.0,17.41252,17.28236,STAR
1237658204523724835,224.513371483561,42.5517543175432,18.06981,17.23388,-9999.0,16.8077,16.76458,STAR
1237661850390561020,168.765622184504,43.2398630473493,21.81894,20.69551,20.5186,20.42747,20.44146,STAR
1237660344996332074,114.695506783342,21.3900082050296,18.34612,17.11042,16.67387,16.50273,16.43209,STAR
1237680327337378640,336.444005846779,28.4584247191798,24.72878,22.26947,20.82987,19.76824,19.47705,STAR
1237651753460236935,149.836809392771,1.74319867715509,22.21092,21.93615,-9999.0,19.66238,19.08716,STAR
1237668730919781549,301.062325206719,-11.6083804422301,21.99622,20.01803,19.34822,19.02954,18.90196,STAR
1237655691405033602,226.061109025651,-2.61180692172934,24.63466,22.28161,22.07047,-9999.0,20.74715,STAR
1237667292122841197,156.221156655949,23.7369344036688,21.33562,18.65873,-9999.0,15.99284,-9999.0,STAR
1237658206131257757,216.192653098254,46.6967147652088,24.03561,21.30691,20.85158,-9999.0,-9999.0,STAR
1237648722297683975,164.415762830455,0.757637417883545,17.79694,16.69482,16.31643,16.19426,-9999.0,STAR
1237658493880238279,157.482197479513,9.83313053049986,21.07617,20.31185,20.02538,19.94148,19.72692,STAR
1237654654177116455,130.239002882953,46.6298664170451,19.54026,18.6146,18.28029,-9999.0,18.0785,STAR
1237670960012263584,37.5318540798658,23.2913961961273,19.34342,-9999.0,16.96022,-9999.0,16.48573,STAR
1237671123230523493,150.750472028838,13.8358893077305,19.68549,18.35288,19.64937,19.16167,20.04261,STAR
1237660562428461259,114.697634675835,20.0363981008341,17.57127,16.5658,16.26775,-9999.0,16.1275,STAR
1237673808652796051,116.216595742928,17.3631264357244,18.13398,17.17404,16.88062,16.77559,16.73883,STAR
1237656238471644319,324.570530353523,0.633734073485005,24.80355,23.44191,22.30763,22.13109,21.89228,STAR
1237661959905738786,203.519857493843,52.0089435677308,16.14477,15.24092,15.0261,14.94518,14.94525,STAR
1237663239272203110,41.8207497760129,0.459906289658974,24.0498,23.34127,21.55892,20.35035,19.59236,STAR
1237680099168289051,34.5271565890322,1.15414810844031,24.94146,21.56257,19.95523,17.85255,16.72655,STAR
1237662697032778098,228.015623990456,28.8963755642637,-9999.0,-9999.0,21.09664,20.79305,-9999.0,STAR
1237657118406345309,120.64695909717,31.8145256288882,21.50457,21.09754,21.20439,21.17376,20.95958,STAR
1237657611264131319,171.516629999022,56.1776224182567,-9999.0,20.96433,20.43824,-9999.0,20.12262,STAR
1237673452707251144,78.353908702718,16.68230972997,20.4567,18.93538,-9999.0,17.96522,17.80309,STAR
1237672764437496453,342.427991859954,30.1364116637815,20.53605,20.38744,-9999.0,20.82588,-9999.0,STAR
1237671258519044337,69.8997642216972,22.073671886063,21.24266,19.73419,19.11658,18.83772,18.75373,STAR
1237663783128924384,12.0693807159329,-0.723667337679748,23.72003,-9999.0,19.70255,18.2592,-9999.0,STAR
1237661362906202427,194.504445629581,48.0046121325409,-9999.0,21.13074,20.79671,-9999.0,20.89463,STAR
1237657242431979738,136.734932519421,43.06069924818,22.35109,20.19266,18.78843,17.53295,16.89871,STAR
1237653008657744167,318.1337647898,10.8923597878927,-9999.0,15.77607,15.44791,15.3085,15.25826,STAR
1237648704040338013,183.759683130019,-0.395529021954179,-9999.0,21.91751,21.36308,21.35204,21.61844,STAR
1237662226208784481,166.517061804056,39.3954540113129,19.99977,-9999.0,18.05788,17.88411,17.8046,STAR
1237662524694659232,190.889102055298,14.0915199566275,-9999.0,20.4928,19.04933,18.03029,17.47877,STAR
1237672794497352247,1.83644289080118,-7.20694412213463,22.84759,21.97892,22.12566,-9999.0,22.13092,STAR
1237670964855439409,155.944957354806,17.3080509003615,15.85501,14.81564,-9999.0,14.47387,-9999.0,STAR
1237659326017306665,214.272393314526,56.7971188987545,18.83555,17.82592,17.46817,17.31349,17.2925,STAR
1237662195595083970,168.964814270305,42.0695965559752,19.78751,18.92723,18.67804,18.61964,18.54453,STAR
1237661874006327507,159.883024937747,43.2297097024491,23.73466,20.7458,19.3934,18.35384,17.76515,STAR
1237659326017962486,216.581520657586,56.2155030204672,24.1678,22.26124,21.66579,21.37297,21.92933,STAR
1237665442057093127,206.379969953217,28.4096400980992,18.52711,17.23728,16.73906,16.55962,16.50376,STAR
1237680311766876688,2.14317755672482,33.0147899449853,21.66348,21.36428,20.97377,20.90004,-9999.0,STAR
1237656237398294870,325.370765452796,-0.222979684703767,-9999.0,19.86792,19.56329,-9999.0,19.40634,STAR
1237678585185894563,25.9903224414484,24.3648698945379,19.33592,-9999.0,17.56846,17.34266,17.22452,STAR
1237665570371993902,256.912869573364,40.072990657941,19.74577,-9999.0,18.54643,18.40171,18.34525,STAR
1237680245203730438,359.839481994438,19.0759747792645,-9999.0,25.63857,24.02175,-9999.0,19.79104,STAR
1237657878614115350,118.941691597303,26.3326045897371,26.01912,22.61896,21.13255,-9999.0,19.33178,STAR
1237680271500443934,335.609223984711,19.3774286337169,20.05167,19.13193,-9999.0,18.70938,18.72164,STAR
1237669766546915491,8.11796724160149,7.24778237024584,20.47659,-9999.0,18.69995,18.44597,18.33851,STAR
1237653651841417316,15.2378485190323,14.659370462023,20.1057,19.15269,18.75247,-9999.0,18.55507,STAR
1237668681529294898,262.781490830372,45.2108399536159,16.14087,14.97968,-9999.0,14.75641,14.78988,STAR
1237663548516008133,130.896245563429,59.1743184995496,20.87631,-9999.0,18.17723,17.88232,17.71498,STAR
1237673740471239531,105.032816462949,29.9806563034053,20.54336,19.00203,18.44223,18.18573,18.03785,STAR
1237661357542080610,177.101327310278,47.3658610759885,21.13446,18.63359,-9999.0,15.77236,14.98204,STAR
1237661064406302894,126.955382156589,6.07679094711815,16.77252,15.77318,15.45075,15.32871,15.32187,STAR
1237668292833312855,162.455765357625,17.8785317050758,19.99088,19.13078,18.84987,-9999.0,18.73564,STAR
1237664852027637907,199.097482302511,35.6086363808766,21.7316,20.10846,19.39976,-9999.0,19.14499,STAR
1237665127996457051,156.3021849166,31.1625941162681,19.51802,18.64331,18.34508,18.23717,18.17569,STAR
1237658203427046120,150.337077152559,43.2825162814593,23.46809,-9999.0,21.63002,20.77015,20.51418,STAR
1237660344472567814,142.521219339353,39.5537868148898,17.08114,-9999.0,15.64395,15.52057,15.49664,STAR
1237649963528880179,49.9520923624789,-6.38614210463195,17.04795,15.84028,-9999.0,15.70805,15.74195,STAR
1237666209273675788,328.351811327173,-8.16264541420859,24.76874,22.56398,21.23946,-9999.0,19.73565,STAR
1237658204514222228,194.569063277012,49.5021694968279,20.0123,19.02036,18.55912,18.38003,18.2836,STAR
1237651801770492053,148.950365556901,0.550941196483956,20.16219,18.15823,17.29107,16.94181,16.74823,STAR
1237680311773364502,19.7160779809765,32.0661357790587,19.07569,-9999.0,17.69256,17.54869,17.46286,STAR
1237662224625566172,240.553170505694,25.0497713881625,22.50871,21.82069,21.70212,21.55012,-9999.0,STAR
1237662224070934739,194.97988844781,38.8049922460902,-9999.0,20.93859,-9999.0,-9999.0,20.37395,STAR
1237657190914326589,20.8777869974136,-0.188986826857841,24.63464,21.7728,-9999.0,21.41515,22.00475,STAR
1237678585189892201,35.8577907803427,22.6668441134481,18.52647,16.61531,15.76897,15.41882,15.22584,STAR
1237666407378452642,22.3293971835704,-0.494755662544308,20.58603,17.9349,-9999.0,-9999.0,15.86261,STAR
1237662225698128041,238.432721694001,27.1023023498878,19.43818,-9999.0,18.303,18.19419,18.16847,STAR
1237662664282472557,220.86132403998,35.5030934402922,20.79502,19.80377,19.50376,19.37307,-9999.0,STAR
1237678918056870082,359.343027482256,11.230898193813,19.15447,18.11624,17.75953,-9999.0,17.5537,STAR
1237663277923763512,350.843043385319,0.448154343630014,24.27884,24.65513,24.29793,21.45445,-9999.0,STAR
1237668706766554371,262.624809050577,8.7927540973208,19.47298,18.19101,-9999.0,-9999.0,-9999.0,STAR
1237666246302630129,357.10146190551,25.6649336039296,22.64056,22.27036,20.56313,-9999.0,-9999.0,STAR
1237673701278744579,36.5717573274258,-8.70172888123023,16.21786,15.06713,14.65263,18.62768,-9999.0,STAR
1237651192429281825,124.636548506922,48.0965852797501,-9999.0,21.25057,-9999.0,20.12681,19.96782,STAR
1237679457074413912,4.35274414433741,18.0624832186828,21.77536,-9999.0,20.42371,20.18055,20.1557,STAR
1237667910595117173,189.738298080275,24.1669572578125,-9999.0,19.60319,19.63679,19.72533,-9999.0,STAR
1237662500008886795,245.423045106282,32.9480352319594,21.96939,20.31968,19.71374,19.37337,19.25468,STAR
1237680481415922599,2.51982859910481,29.0917073534117,24.82363,21.10991,20.44258,20.26108,-9999.0,STAR
1237665355619696900,245.307722483382,34.6409726658494,-9999.0,23.59262,23.18617,21.06436,-9999.0,STAR
1237661381695570201,138.763463876859,31.044447251254,19.67367,18.61713,18.57322,18.57534,-9999.0,STAR
1237672841207939356,0.151963220474244,-4.11399447911306,21.56024,20.74762,20.3979,20.28003,19.98106,STAR
1237654383592997259,151.48909042332,59.1909973337918,24.17647,22.53375,21.30769,-9999.0,19.60737,STAR
1237657629512892705,133.415971871871,39.2346577981062,21.46491,-9999.0,19.71065,19.60096,19.46656,STAR
1237661124539121863,127.752237968271,25.8231234778593,-9999.0,18.49908,17.95333,17.73993,17.61206,STAR
1237657874868666471,147.600982699834,44.1197199926884,-9999.0,17.92985,-9999.0,16.79619,16.64806,STAR
1237660752483647902,64.3711184056542,29.8737833348754,20.11223,18.04948,16.94592,16.4444,16.14299,STAR
1237663530258727254,123.232318487275,51.9236504207696,21.24538,20.70799,20.55226,-9999.0,-9999.0,STAR
1237667141792170100,137.62311970965,22.8408018170478,20.05019,18.75512,18.79086,18.81583,18.92353,STAR
1237655371432591472,169.889477756038,62.8600222583228,20.44529,-9999.0,17.17316,16.82627,16.64308,STAR
1237668354038759766,261.835773051417,36.9366690349747,20.8598,18.17835,17.09703,16.71147,-9999.0,STAR
1237657776608051625,116.622091836811,27.5120102447192,19.43626,17.69315,17.03418,-9999.0,16.64849,STAR
1237663274167763438,315.876404504985,76.5512137515356,21.43394,-9999.0,19.33232,19.04969,18.9486,STAR
1237655108919033929,203.936336072218,59.1573055551899,23.89449,23.17095,-9999.0,20.30793,19.45802,STAR
1237664875656249483,128.684982890851,23.8089832054075,18.2676,17.13949,-9999.0,16.38056,16.28388,STAR
1237666408440070384,354.687993045702,0.342835979934125,22.34627,19.86561,18.60206,18.05346,17.73487,STAR
1237661358611431513,162.569275482351,46.1482291413967,19.51283,18.48606,18.12998,18.01226,-9999.0,STAR
1237660412113977592,140.003153552496,6.94503679763403,20.36276,19.02423,18.49125,18.54582,-9999.0,STAR
1237667429550129470,125.654070216391,14.2983324775991,21.80113,19.47155,18.20821,17.76293,17.6728,STAR
1237678881573109833,35.6371222158051,-1.32331424825259,19.49554,-9999.0,18.32608,18.23038,18.12405,STAR
1237678808532385977,25.3492060389189,34.1273185920464,24.93007,25.11438,22.10466,21.03847,19.61387,STAR
1237651540315209775,144.075670846147,62.6508846654169,17.21577,-9999.0,15.13483,-9999.0,14.89362,STAR
1237665351321649417,227.217211366913,24.8733789665264,21.55959,-9999.0,20.49027,20.52723,20.314,STAR
1237663783665008956,10.2788619385165,-0.339276083825466,-9999.0,-9999.0,18.96832,17.87908,17.31967,STAR
1237662224614425433,213.898630803084,36.0573586971311,23.87279,21.51577,21.1052,20.85478,20.59162,STAR
1237666186173219021,337.838753654845,16.9578858328723,19.48705,18.53665,18.14691,17.99494,17.92243,STAR
1237664130482962519,165.189166941174,13.1742043178026,19.80587,18.88949,18.6242,18.51186,-9999.0,STAR
1237655374114914696,256.045102386291,31.7956723298543,23.33684,20.22046,-9999.0,17.40108,16.69803,STAR
1237666245766284447,358.432417923302,25.48178614787,26.53975,25.2133,22.47712,-9999.0,19.71033,STAR
1237651496294875340,119.793262559401,46.0764994017738,18.33978,-9999.0,17.0718,17.08453,17.16213,STAR
1237659120401187314,229.17977879968,46.3718181870279,-9999.0,21.03041,-9999.0,20.1708,20.14198,STAR
1237672764980921279,350.541733484597,17.0670568359813,23.03141,-9999.0,21.05426,20.78726,20.47115,STAR
1237665532795813976,238.09965068052,18.1886852692356,17.49166,-9999.0,-9999.0,16.19407,-9999.0,STAR
1237660750872313882,65.8330964842177,28.2789142019254,18.42476,16.41739,15.36135,14.83212,14.54118,STAR
1237667431171555941,149.885856431812,23.8479690742898,23.2711,20.82526,20.16976,-9999.0,19.25909,STAR
1237666429901668691,328.946487101345,20.9369446870489,20.11173,19.09388,-9999.0,18.60672,18.56283,STAR
1237663787420352592,123.799655195902,55.6551029100851,20.79136,18.87015,-9999.0,17.84062,17.69529,STAR
1237649964068241485,55.4307855792083,-5.16076216009043,18.14164,16.54978,15.96036,15.76024,15.67016,STAR
1237666432579928206,341.309241951356,22.1421398068808,19.03898,18.09739,17.76094,17.63361,17.59809,STAR
1237651504879304773,201.269878316593,0.369085807102402,19.27389,18.42477,18.15666,-9999.0,18.0249,STAR
1237673431227761747,99.641696171167,37.7674236468509,21.13311,19.63465,-9999.0,-9999.0,18.38913,STAR
1237660344460378277,116.61604519015,22.5169121098063,19.34537,17.31843,16.45655,16.0598,15.82863,STAR
1237672763363360927,341.123400020056,30.5463883693736,17.20233,15.67632,15.07113,14.85595,14.77481,STAR
1237680284925362344,28.6827197393703,27.8374188941482,-9999.0,22.58697,20.87816,20.42744,18.85627,STAR
1237651497371304279,124.049971252367,51.6104828452392,-9999.0,20.52633,20.30787,-9999.0,19.83841,STAR
1237651539242975400,151.392168011332,64.0234303711105,20.80566,-9999.0,17.26651,16.85103,16.64586,STAR
1237662500010000866,247.385816162089,31.1888719657298,21.77044,-9999.0,20.66041,20.69004,20.33984,STAR
1237655464315846743,228.0204567487,54.2240595109036,17.98565,17.16205,16.87527,16.79458,16.76261,STAR
1237657606420103540,117.983755588685,29.5797649351981,19.45503,19.49712,19.71732,19.91014,-9999.0,STAR
1237661464375001638,233.804578887943,35.611296344781,24.73429,23.05147,21.41829,19.34259,18.22845,STAR
1237668297677209834,209.095685355087,18.0525732047835,19.5947,18.29836,-9999.0,17.53956,17.39481,STAR
1237658609828954266,183.078422858703,57.398927755913,-9999.0,-9999.0,18.02632,17.76342,17.63828,STAR
1237680529199596105,334.10314249299,25.8973250931541,20.61086,17.84869,16.64807,-9999.0,15.96018,STAR
1237652600644174029,333.327408808226,-7.86661868790697,-9999.0,18.09818,17.47398,-9999.0,17.00246,STAR
1237679324458517017,4.20971598883654,-3.95454838064513,-9999.0,22.86081,21.20569,20.20693,19.53693,STAR
1237680474983892149,353.547198636906,32.6510412691993,23.67417,23.35596,22.66917,20.97551,19.93437,STAR
1237659162817658998,252.893455388853,30.8930748707315,19.16422,16.99553,16.11901,16.30398,15.61889,STAR
1237657069546700896,23.3426683132911,-0.968900880389026,17.87931,16.56765,16.12263,-9999.0,15.94014,STAR
1237661950257266759,191.276563425046,12.8246170070946,-9999.0,19.95505,20.25974,20.55126,21.05994,STAR
1237654383586050347,130.060498103767,49.239673430699,21.72807,20.76744,20.25828,20.06882,20.09451,STAR
1237658199666328467,139.544633127768,39.3861539604927,23.81569,23.6879,-9999.0,-9999.0,18.02987,STAR
1237663784205615293,18.8213133360223,0.0385639874179057,20.72726,-9999.0,18.69908,18.52016,18.36902,STAR
1237664835933831215,144.223276984296,29.8245210186949,18.04943,-9999.0,16.11207,15.94118,15.85395,STAR
1237680312303682182,1.84004953362381,33.4912253229717,25.07085,21.78245,-9999.0,19.43107,18.93349,STAR
1237655349968961891,247.457700118173,43.4279594677163,-9999.0,18.48294,17.4497,17.07446,16.88294,STAR
1237680070713278744,22.5248854509663,24.2007369001736,-9999.0,21.38439,21.06275,21.01399,20.77667,STAR
1237661151915212874,195.452966259579,50.1162142756007,19.00618,18.10114,-9999.0,17.79132,17.78646,STAR
1237667322179093045,174.373373493235,26.3186543731706,-9999.0,22.35576,20.73842,19.30158,18.4955,STAR
1237655108367286434,142.782512533548,52.1894202408912,20.32176,19.52918,19.23104,19.10647,19.00349,STAR
1237646587176354500,87.9095482710972,0.243133708923321,-9999.0,-9999.0,19.29413,18.23346,17.55849,STAR
1237665567155617882,241.878499400212,15.1154570153133,16.41624,-9999.0,-9999.0,15.21774,15.25356,STAR
1237658311330234558,184.040682581087,59.5772125096625,19.40224,18.46775,-9999.0,-9999.0,18.03494,STAR
1237664089145933834,72.3133145660431,24.6186559011795,18.85858,16.74595,-9999.0,-9999.0,-9999.0,STAR
1237659330853732717,250.098890707093,36.820947074272,20.78514,19.84037,19.52055,19.4126,19.35619,STAR
1237671262277140706,144.055611637536,14.109175761119,20.58137,19.46594,-9999.0,19.00451,18.9222,STAR
1237680332701893863,329.387510991158,25.1528009456213,23.05664,22.41478,20.98476,19.97971,-9999.0,STAR
1237664669497360485,127.143923324714,24.8193825875033,18.44764,17.35162,16.99061,16.84547,-9999.0,STAR
1237652598498983946,338.48775862456,-9.85960969280828,18.71932,17.73604,17.40883,17.29128,-9999.0,STAR
1237650803736510998,164.932947078237,-3.01555178264089,25.647,-9999.0,-9999.0,-9999.0,19.19753,STAR
1237663235517056103,354.970908023424,48.8802211793572,-9999.0,19.80913,19.17554,-9999.0,18.61155,STAR
1237655473434133858,253.291290722247,35.4300592673367,25.42778,23.44685,21.66749,20.65035,19.82452,STAR
1237659118794048042,236.766252274579,40.5153091805601,22.68851,21.04856,20.85437,20.77476,-9999.0,STAR
1237667735579525658,177.377693358727,22.6619627877866,-9999.0,21.3911,21.26855,21.19692,-9999.0,STAR
1237666435261989610,335.35680070119,23.2420730401962,22.17628,-9999.0,20.79097,-9999.0,20.39862,STAR
1237678881010680613,337.342890969678,-1.80269762537609,-9999.0,21.8296,21.50383,21.33167,20.8795,STAR
1237662300832137704,235.380861866098,38.4636742600681,-9999.0,22.9198,21.95202,-9999.0,-9999.0,STAR
1237662236937945204,204.314845469395,8.86056115729915,-9999.0,-9999.0,17.80879,17.69083,-9999.0,STAR
1237666406847742671,36.3715280274029,-1.0270603296639,23.86941,23.41996,22.26284,22.03981,21.78638,STAR
1237658491748352156,193.656576494893,9.05387293640556,19.67165,17.31136,16.2768,15.92004,15.69987,STAR
1237678857926410391,340.643327864474,10.4683321659587,19.92945,19.05109,18.69395,18.53289,18.49123,STAR
1237662303523635385,251.710258115159,28.9744578753003,24.63466,19.80913,19.33644,19.10918,19.46359,STAR
1237662500014522891,255.537557995606,23.6557021024253,18.9866,-9999.0,17.25667,17.05894,16.97636,STAR
